,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,No_tags
773,412768,3633,365,255,False,False,15
774,32649,152,33,34,False,False,23
775,171592,1586,157,110,False,False,13
776,755543,3513,372,272,False,False,12
777,21540,195,17,10,False,False,22
778,2812994,61589,4613,4822,False,False,14
779,1751208,134205,3959,7121,False,False,16
780,1252197,129555,1361,10814,False,False,16
781,534946,7827,1766,10841,False,False,16
782,344618,3071,823,2831,False,False,11
783,509664,7166,557,0,True,False,1
784,345266,15398,1445,1430,False,False,18
785,955689,50319,1535,3025,False,False,15
786,847610,2174,879,515,False,False,6
787,1297438,6988,993,568,False,False,35
788,736603,53375,770,989,False,False,27
789,228047,1395,678,1928,False,False,17
790,276576,10072,160,913,False,False,1
791,963232,37235,2144,1489,False,False,31
792,622752,32184,1173,1929,False,False,12
793,90335,856,257,1923,False,False,21
794,591187,4198,766,2596,False,False,33
795,169483,10430,321,459,False,False,24
796,318267,5051,453,625,False,False,17
797,370489,28078,491,1937,False,False,7
798,3013420,115005,2389,5641,False,False,19
799,219601,903,398,467,False,False,22
800,7797259,94548,8233,17122,False,False,32
801,572811,139021,1316,127376,False,False,32
802,272736,9550,278,933,False,False,16
803,466601,2326,166,134,False,False,26
804,351762,2309,450,977,False,False,28
805,8072982,174945,6413,9529,False,False,26
806,341851,5440,271,349,False,False,21
807,415942,16709,259,1759,False,False,21
808,143740,1650,311,86,False,False,6
809,523815,2364,1129,383,False,False,18
810,295399,2556,172,477,False,False,22
811,419905,16385,1434,1442,False,False,32
812,503761,1093,764,251,False,False,36
813,617545,7017,523,611,False,False,2
814,136966,3838,122,237,False,False,26
815,236505,3225,500,475,False,False,1
816,230837,9120,176,399,False,False,26
817,142791,2104,129,4,False,False,14
818,54817,691,122,594,False,False,15
819,309568,2337,229,346,False,False,23
820,203175,1870,133,165,False,False,15
821,71200,409,48,46,False,False,16
822,984363,33850,1591,5948,False,False,6
823,84522,0,0,31,False,True,12
824,1122114,61434,6745,4142,False,False,27
825,278147,10515,245,814,False,False,49
826,156924,1166,63,38,False,False,27
827,1666003,61821,1055,6597,False,False,12
828,520528,2898,335,173,False,False,12
829,69927,7149,317,671,False,False,13
830,212395,532,240,79,False,False,11
831,420629,1751,384,158,False,False,14
832,394659,10370,1658,1269,False,False,10
833,90287,625,193,42,False,False,16
834,141445,538,209,197,False,False,18
835,298925,1982,186,281,False,False,26
836,178601,386,308,117,False,False,28
837,107088,4466,187,715,False,False,29
838,61089,302,42,26,False,False,21
839,85294,948,68,73,False,False,24
840,61316,156,46,130,False,False,21
841,429739,5393,269,647,False,False,11
842,416115,1208,111,102,False,False,10
843,146034,510,159,23,False,False,20
844,174536,384,115,68,False,False,24
845,149087,2347,218,201,False,False,19
846,76685,4618,166,1239,False,False,30
847,2685050,2347,6683,0,True,False,19
848,190829,966,192,131,False,False,10
849,267184,1105,167,95,False,False,29
850,116564,3384,155,1145,False,False,14
851,52068,2581,35,562,False,False,72
852,134032,778,35,15,False,False,12
853,1869200,22810,496,522,False,False,25
854,132471,853,117,65,False,False,23
855,70360,386,110,125,False,False,25
856,128750,908,476,790,False,False,18
857,135055,1130,202,128,False,False,11
858,149129,88,181,46,False,False,16
859,81538,87,113,14,False,False,13
860,196967,135,160,17,False,False,21
861,1394162,5785,717,458,False,False,25
862,694118,5600,155,382,False,False,16
863,95388,902,300,222,False,False,7
864,69387,250,54,27,False,False,3
865,55606,1076,61,125,False,False,1
866,44582,91,7,1,False,False,10
867,205889,824,218,41,False,False,3
868,102157,1360,124,229,False,False,19
869,220998,5284,78,407,False,False,11
870,33083,402,21,63,False,False,23
871,207478,2619,184,140,False,False,39
872,138576,3160,1875,744,False,False,10
873,27538,1098,27,93,False,False,32
874,127415,2126,87,481,False,False,19
875,565671,3952,409,289,False,False,43
876,1518572,1719,3077,1521,False,False,1
877,117031,180,56,16,False,False,19
878,310148,404,646,66,False,False,25
879,321000,27298,468,3445,False,False,18
880,29392,0,0,0,True,True,1
881,842721,7040,482,598,False,False,24
882,1080263,50320,1388,1859,False,False,19
883,804167,24475,1172,1327,False,False,14
884,138676,137,300,27,False,False,29
885,77833,167,73,8,False,False,24
886,680666,1907,370,66,False,False,6
887,833374,25478,1191,1423,False,False,30
888,735056,0,0,0,True,True,20
889,538871,1986,352,0,True,False,12
890,11669,52,7,6,False,False,7
891,137154,3463,211,265,False,False,25
892,242321,2498,109,123,False,False,16
893,34601,159,32,7,False,False,20
894,60330,4818,123,622,False,False,38
895,217161,18285,675,1825,False,False,8
896,2244679,174921,3035,20544,False,False,1
897,256887,8901,345,1541,False,False,8
898,66498,542,80,72,False,False,30
899,51168,44,155,0,True,False,9
900,82958,1240,162,163,False,False,1
901,27239,325,40,6,False,False,26
902,91339,175,161,54,False,False,9
903,1291361,16081,1368,2877,False,False,30
904,1183659,49506,1117,4594,False,False,8
905,311048,5286,404,745,False,False,16
906,776465,13096,373,1591,False,False,22
907,178138,2380,633,309,False,False,16
908,85894,1048,163,319,False,False,19
909,133419,419,81,56,False,False,27
910,237841,206,87,9,False,False,9
911,156002,879,170,82,False,False,35
912,23073,173,6,1,False,False,31
913,86628,1053,90,82,False,False,20
914,36613,89,15,42,False,False,32
915,1464225,4134,1350,278,False,False,13
916,96686,508,84,55,False,False,18
917,66773,457,41,99,False,False,5
918,3117684,10103,485,578,False,False,19
919,17891,44,5,7,False,False,22
920,27024,2030,28,212,False,False,5
921,84038,1018,89,34,False,False,17
922,100564,261,219,166,False,False,15
923,551327,15545,1303,856,False,False,33
924,219815,2550,183,179,False,False,14
925,1235481,13805,463,1891,False,False,31
926,45772,234,22,31,False,False,5
927,65887,76,91,19,False,False,1
928,17699,1225,4,23,False,False,14
929,204067,1768,174,118,False,False,13
930,25957,268,13,12,False,False,22
931,188721,632,143,34,False,False,23
932,359222,11202,442,465,False,False,39
933,59616,0,0,10,False,True,20
934,67777,68,17,17,False,False,10
935,102197,0,0,23,False,True,10
936,113885,797,166,32,False,False,3
937,9454988,174248,10099,10770,False,False,18
938,121599,162,50,20,False,False,1
939,57354,62,42,14,False,False,23
940,49834,201,32,0,True,False,22
941,144651,5873,115,601,False,False,5
942,324362,4234,243,169,False,False,17
943,1002005,5346,1392,397,False,False,16
944,1064820,1608,1411,802,False,False,9
945,345988,1016,598,305,False,False,24
946,177676,13514,1057,4133,False,False,17
947,121255,3806,628,458,False,False,23
948,1126296,1266,1248,156,False,False,11
949,186588,870,192,541,False,False,21
950,64528,952,55,26,False,False,30
951,139778,139,58,3,False,False,14
952,25712,313,51,76,False,False,12
953,369986,2251,290,93,False,False,14
954,489274,1584,300,81,False,False,21
955,186751,463,228,32,False,False,10
956,52936,1189,19,67,False,False,25
957,89196,0,0,0,True,True,40
958,51118,462,55,37,False,False,11
959,28066,180,12,8,False,False,12
960,231104,2213,164,201,False,False,24
961,169159,28847,453,21042,False,False,14
962,58273,218,28,20,False,False,10
963,463485,13682,651,1227,False,False,29
964,43735,583,22,27,False,False,10
965,162764,1513,268,382,False,False,8
966,37596,216,22,38,False,False,23
967,99181,3070,93,155,False,False,10
968,181502,18674,196,1352,False,False,1
969,75569,727,61,104,False,False,22
970,95876,561,220,267,False,False,18
971,219397,746,86,97,False,False,6
972,24067,32,11,0,False,False,23
973,3835872,68022,5331,5352,False,False,14
974,844903,14710,490,537,False,False,31
975,2227247,167658,2198,12841,False,False,16
976,2335360,152949,5075,8187,False,False,16
977,673847,5016,1372,4399,False,False,11
978,4746854,157935,2072,23205,False,False,24
979,780132,9416,780,0,True,False,1
980,692607,22037,2226,1885,False,False,18
981,768988,9617,2269,13335,False,False,16
982,273326,514,153,32,False,False,6
983,270021,58151,369,2961,False,False,27
984,712950,45829,835,2912,False,False,1
985,11072585,119372,10400,20757,False,False,32
986,483363,22777,394,1064,False,False,12
987,1186691,63256,1087,1255,False,False,27
988,1136504,5540,734,347,False,False,35
989,1235167,56631,1871,3268,False,False,15
990,333663,24456,1842,1986,False,False,17
991,4263588,137032,3049,6496,False,False,19
992,350902,1815,973,2533,False,False,17
993,1018611,2527,1049,646,False,False,6
994,735530,38903,776,2380,False,False,7
995,476636,4946,1032,2187,False,False,33
996,194792,1784,201,319,False,False,22
997,314983,14703,500,910,False,False,31
998,553268,2957,1095,2532,False,False,21
999,542267,6285,641,990,False,False,17
1000,484965,21739,1175,1623,False,False,15
1001,287143,12571,406,523,False,False,24
1002,87550,879,159,46,False,False,25
1003,134840,520,39,19,False,False,26
1004,110723,1872,86,198,False,False,13
1005,525857,2776,986,604,False,False,18
1006,1068657,39209,2311,1287,False,False,31
1007,256518,2130,492,145,False,False,6
1008,723820,34517,1269,2012,False,False,12
1009,388131,2926,212,505,False,False,22
1010,479850,13005,402,1178,False,False,16
1011,733493,155142,1557,141813,False,False,32
1012,253986,17123,842,2715,False,False,12
1013,71064,1061,122,16,False,False,12
1014,1089539,12442,886,1174,False,False,2
1015,328838,2268,187,481,False,False,23
1016,269504,1073,460,552,False,False,22
1017,103819,572,59,15,False,False,40
1018,150285,2876,226,308,False,False,42
1019,9856767,201287,7805,10718,False,False,26
1020,110023,1328,135,371,False,False,32
1021,293530,4739,3426,1229,False,False,10
1022,479077,2735,552,1132,False,False,28
1023,168367,2198,145,8,False,False,14
1024,538914,18536,1939,1377,False,False,32
1025,56180,466,43,18,False,False,27
1026,156131,141,97,39,False,False,12
1027,421569,6428,335,393,False,False,22
1028,141789,4206,247,1981,False,False,17
1029,334129,11099,245,447,False,False,26
1030,50621,48,121,18,False,False,19
1031,81196,186,58,56,False,False,24
1032,270323,982,36,85,False,False,29
1033,266720,2148,170,193,False,False,15
1034,167312,4262,146,246,False,False,26
1035,111207,230,52,79,False,False,32
1036,79502,835,137,721,False,False,15
1037,188378,684,52,67,False,False,10
1038,89197,2581,205,243,False,False,18
1039,191491,1328,86,118,False,False,27
1040,536445,1129,814,235,False,False,36
1041,97711,493,85,50,False,False,26
1042,187440,15923,263,1963,False,False,4
1043,2004579,23745,756,565,False,False,25
1044,43559,651,65,33,False,False,26
1045,88961,347,57,30,False,False,21
1046,297923,3701,571,599,False,False,1
1047,151941,917,286,55,False,False,16
1048,308956,1430,78,25,False,False,12
1049,53989,157,22,12,False,False,11
1050,427184,12833,326,928,False,False,49
1051,228314,2827,300,209,False,False,19
1052,218240,1543,101,78,False,False,27
1053,46247,2437,42,588,False,False,72
1054,22542,277,31,44,False,False,16
1055,114340,8997,429,707,False,False,13
1056,1099280,35299,1700,6143,False,False,6
1057,263592,2414,246,736,False,False,19
1058,23024,204,26,15,False,False,2
1059,126905,1146,86,117,False,False,24
1060,84703,449,55,50,False,False,16
1061,269630,482,443,148,False,False,28
1062,276673,663,378,108,False,False,11
1063,187747,569,182,26,False,False,20
1064,182857,633,271,253,False,False,18
1065,66247,288,112,124,False,False,13
1066,481778,5676,284,692,False,False,11
1067,198163,1120,327,607,False,False,17
1068,101847,206,58,14,False,False,21
1069,120041,5818,199,1358,False,False,30
1070,46888,761,52,46,False,False,12
1071,132252,6109,553,1235,False,False,26
1072,1829319,64445,1132,6821,False,False,12
1073,1187940,63458,6961,3958,False,False,27
1074,181493,4025,224,367,False,False,6
1075,1875142,11393,685,1115,False,False,20
1076,121733,1573,279,526,False,False,15
1077,70476,167,50,133,False,False,21
1078,46020,465,28,72,False,False,23
1079,468282,1804,409,159,False,False,14
1080,45194,536,48,123,False,False,14
1081,13450,104,6,13,False,False,28
1082,277201,4433,349,190,False,False,39
1083,94855,291,66,36,False,False,3
1084,536736,2944,338,145,False,False,12
1085,53923,425,66,11,False,False,2
1086,21667,333,7,26,False,False,17
1087,55202,397,259,254,False,False,13
1088,154365,3657,227,284,False,False,25
1089,11863,150,19,43,False,False,29
1090,66514,1005,42,214,False,False,8
1091,61926,96,51,46,False,False,8
1092,88497,79,25,13,False,False,22
1093,308996,6209,97,476,False,False,11
1094,704226,11546,325,1190,False,False,30
1095,172765,1002,169,90,False,False,35
1096,430671,5737,174,151,False,False,15
1097,139059,714,106,201,False,False,23
1098,60694,483,38,91,False,False,8
1099,182304,1650,257,281,False,False,19
1100,433683,11025,1741,1307,False,False,10
1101,23022,263,16,11,False,False,23
1102,23350,1152,48,143,False,False,25
1103,28634,0,0,0,True,True,1
1104,203244,6249,330,1040,False,False,7
1105,77134,230,121,120,False,False,1
1106,212190,1047,218,144,False,False,10
1107,208820,0,0,240,False,True,20
1108,139619,974,525,787,False,False,18
1109,105261,338,522,0,True,False,22
1110,97930,7754,990,1388,False,False,14
1111,175964,327,148,22,False,False,24
1112,35023,4578,201,858,False,False,22
1113,14926,805,11,116,False,False,4
1114,165157,484,99,68,False,False,27
1115,68118,1172,69,132,False,False,1
1116,116411,1046,362,243,False,False,7
1117,104636,220,28,21,False,False,15
1118,40996,328,19,17,False,False,22
1119,242944,910,255,22,False,False,3
1120,74771,49,246,0,True,False,9
1121,52084,218,42,7,False,False,20
1122,44008,474,40,39,False,False,18
1123,9779219,283197,6202,13116,False,False,20
1124,116603,274,184,96,False,False,21
1125,90988,5876,152,741,False,False,38
1126,3631532,12191,606,687,False,False,19
1127,973486,7785,524,641,False,False,24
1128,40644,328,52,9,False,False,18
1129,310299,246,117,12,False,False,9
1130,712646,5668,157,342,False,False,16
1131,55548,268,28,58,False,False,23
1132,76050,573,87,4,False,False,30
1133,141609,2227,93,486,False,False,19
1134,111999,1209,116,95,False,False,20
1135,169793,1933,96,73,False,False,27
1136,2735945,2357,6763,0,True,False,19
1137,91269,0,0,29,False,True,12
1138,69845,1407,54,149,False,False,3
1139,765600,2016,403,75,False,False,6
1140,81388,417,119,123,False,False,25
1141,100713,1372,199,178,False,False,1
1142,39850,1179,30,233,False,False,20
1143,266225,2796,212,213,False,False,14
1144,81979,1233,63,77,False,False,6
1145,126021,1089,91,162,False,False,25
1146,81450,701,76,0,True,False,15
1147,19418,1954,107,179,False,False,8
1148,37063,374,29,80,False,False,14
1149,154993,0,0,31,False,True,10
1150,59471,60,18,2,False,False,10
1151,117066,568,97,63,False,False,18
1152,70908,10675,319,4639,False,False,18
1153,898349,26438,1279,1320,False,False,14
1154,49127,495,67,157,False,False,19
1155,161598,150,337,29,False,False,29
1156,2490776,186307,3322,21384,False,False,1
1157,15361,68,6,0,False,False,12
1158,54351,255,27,32,False,False,5
